filename,text
248_39_19.txt,ло в неiсполнение что
49_21_11.txt,слонность явитца к миру а сего дни не мо
209_31_14.txt,лефъ приближился с намѣреним та
8_2_11.txt,р s отпиши ко мнѣ х которому
167_1_19.txt,дат также i с любка а iменно
133_32_1.txt,быт капитаном порутчиком i под
239_31_7.txt,прибавит я + неотмѣнно в конце генваря
289_34_17.txt,шнего
272_17_12.txt,жено чтоб хотя i тур
329_34_0.txt,ние свое там iсполнит может
133_31_0.txt,150
41_14_0.txt,а что о моем быте к вам iстинно б рад
110_13_1.txt,напаминаю дабы немедленно потшилис в ку
34_2_12.txt,делит
284_31_2.txt,для фута i магазеiна i тут дождатца
239_34_8.txt,отдат аднакож понеже здѣш
446_8_1.txt,писмо ваши через ферефкина i деншика сво
359_1_4.txt,петнатцат по шездесят фут дватцет по пет
329_37_8.txt,зался не точию противъ
436_42_11.txt,ных причин дѣлат не над
167_1_20.txt,с обоiх триста тысяч [розделя
374_16_12.txt,сячю дереф i выслат iх в послѣдних числах февъраля чтоб
71_21_4.txt,величеству i ритчи
376_18_25.txt,мени] чтоб куранты печатныя на руском язы
382_11_13.txt,вает ваду i тогда без вылифки лише запе
193_1_18.txt,красками пи
359_3_3.txt,дер]
239_32_7.txt,мы было с помощию божиею так свое
326_26_21.txt,будут а вы можете
179_4_14.txt,караблей увидят вас то дадут знат въ эзенфорсъ кото
356_8_0.txt,шей тщрери никогда утаен от нас
337_40_5.txt,жиею помощию не тол
68_16_15.txt,в анклам i демин також по несколку пѣхо
254_44_10.txt,юшей разсудит что полез
446_6_1.txt,по обычаю выго
304_51_13.txt,ние прилагаю хотя оная приня
109_6_6.txt,iз малоги ко мстѣ iли сясѣ
382_11_18.txt,волхонскому чтоб как я ему говорил сколко возможно
230_24_2.txt,го что чаяли транпорту быт ко гданску
166_1_8.txt,ежели дастъ бог доброе
40_5_5.txt,тми доброво начатия нечаемого
20_10_1.txt,рение тогда i не iсполнилос
347_52_6.txt,я обрѣтатца будут
29_4_14.txt,те пиши ко мнѣ а от турской стороны
80_35_29.txt,доволной провиянтъ а iмен
127_23_15.txt,же стам рукомесленъным всяких дѣл
355_9_11.txt,на iх требавание с сим сло
313_17_6.txt,чаемъ
220_11_2.txt,талковано что шведы в зейландию пойдут
19_3_1.txt,как я к вам наперет сего дал знат что
182_8_3.txt,по самарѣ i iным рекам осмотрѣт для поселени
322_20_12.txt,склонны то для того чтоб скоряя оной город от
58_9_7.txt,о финланском дѣйствѣ донеси что войски на
446_8_4.txt,батареi i кѣтели готовы а у бер
109_8_1.txt,роны по десяти вѣрстъ въверхъ
239_33_7.txt,невозможно будет водою i буде так
359_2_4.txt,мотрено i говорено в чем кромѣ черной работы никако
446_6_3.txt,а поселяс отпустят по iх
337_40_1.txt,с судоф в одно iз вышеречен
64_110_4.txt,ляндиi зело далеко i для того за ни
275_25_3.txt,я зело удивъляюс что при мнѣ
323_21_10.txt,что оной зѣло дорог i то чаю что он развѣ i карабли
356_7_2.txt,полуполковъника господина долгорукова
143_6_9.txt,застат поклон отдай теткѣ от
191_8_15.txt,i о тор i о каламытской соли i протчих чрез днепъръ
40_6_7.txt,всѣхъ також i к в датскому не помогши нам
1_14_9.txt,петръ
115_2_7.txt,iли шти дѣл главъных + [о которых вам
284_37_5.txt,ту нашему i для того ежели въ
275_22_7.txt,х котлину острову i беретца дабы от пло
313_15_2.txt,озерами iз которых iз
164_12_1.txt,iз абоу въ 30 д авъгуста 1713
209_31_16.txt,ким же какъ i к первому потом явился
239_33_5.txt,которых проход зело узак а с възят
329_35_3.txt,учинит по нашему проэк
341_44_15.txt,ши войско придут х карсъ
164_14_0.txt,просим дабы ізволили сей город прише
323_21_12.txt,судоф мастер так цѣнен былъ i лутче велите
374_16_10.txt,да таких же липин да липин же необсѣченыя вер
356_4_2.txt,тел пожалован былъ чинам
176_6_5.txt,4
434_43_2.txt,положено учинит по зимѣ как
280_25_11.txt,злобу безвременно i здѣс печал тер
356_4_5.txt,1709
116_18_0.txt,въ петербурхѣ
214_37_12.txt,i раздели оной на двенатцат частей iз точки f прочер
313_11_7.txt,сей я атака за три ча
416_28_3.txt,противеiн того ради е
356_8_5.txt,чаю
313_16_2.txt,оных удержат не мог
214_37_23.txt,⊕ iз точки f
110_1_11.txt,всѣ руже положа в пълѣнъ отдалис а
143_3_8.txt,мѣсеца числѣх за пърисылку благо
356_8_7.txt,iз киева въ 13 д авъгуста 1709
268_12_4.txt,по одному генералу
166_5_0.txt,на 3 ю
373_14_12.txt,двух iли 3
293_39_26.txt,+ пот пушками неприятеля
59_17_2.txt,судами здес до зимы iли i зимоват остался
284_33_2.txt,iзвѣствую вам что я был въ выборхъ въ 6 д
446_7_6.txt,ным
116_15_8.txt,будет как прежде iмел до ваканциi
74_24_17.txt,тавълен былъ
181_6_13.txt,5
58_2_5.txt,iли швед куды корол полской буде
332_35_35.txt,до ревеля дали
253_43_20.txt,вступит не может нас
376_18_13.txt,сал ты к нам что отпустил камелного мас
230_23_7.txt,даф оное хотя себя не пожалѣю поѣ
161_7_12.txt,дане толко один ден былъ iз помераниi
284_36_4.txt,первое что г отютантъ вашъ сказывал что
460_6_4.txt,напърасныя отставит
295_40_14.txt,ли не станут о себѣ пасаф казат заранее то
460_6_9.txt,3
347_57_8.txt,пот штетин от вас прошана
385_14_24.txt,у нас зачнетца бой с не
248_39_17.txt,войском быт не iзволит то б
365_2_0.txt,развѣ кромѣ на то развѣ на наше вой
445_9_43.txt,здѣлат доброй ша
143_1_1.txt,матка i тетка здравъствуйте i с ново
323_21_35.txt,нию короны шведской князю iх то мочно iм обѣщат
191_8_10.txt,порогоф також осмотрѣт не возможно л пробрат iи слюзы
239_38_3.txt,можно не точию что
220_10_0.txt,чтоб нашим 8000 i 3000 саксонцам
347_51_8.txt,королю прускому агличаня весма въ денгах [коi
176_1_9.txt,в ползу было i не iзволте терят
440_49_10.txt,к штеру i i в ыные
412_13_23.txt,та iли въ первых сентебря
445_9_40.txt,бѣiми також за д
239_33_4.txt,рыя кругом оборонительны мимо
107_2_15.txt,ежели кароля не может
197_12_6.txt,добрую супътистенцию iмѣт
298_45_21.txt,нѣт то б одну сто тысяч послат х куракину
74_24_15.txt,дина фабрициуса са
268_1_10.txt,пред сим въ здѣшней зем
115_7_3.txt,по въсѣм губерниям выписат по чему кому
106_1_21.txt,чтоб не попалас в непъриятелския руки
8_29_2.txt,ма слава богу здоровы толко зело те
298_45_14.txt,не чинит буде более того не похотят
434_41_5.txt,данным вам указам] аднакож вам
449_2_15.txt,брешь i дефензиi сия
299_46_10.txt,да хотя i горазда обнадежил корол меня в бытнос
455_1_1.txt,головъкина х которому дню готовы будут
76_27_15.txt,в чем просит ц в чтоб к в
320_18_18.txt,а мы болшими караблями не силны толко
1_10_8.txt,iз карсъбада въ 31 д петръ
446_9_5.txt,не поспѣло i еще вскорѣ не поспѣет вся
40_3_1.txt,лилас для чего я паки пятыя ука
314_11_10.txt,к первому и въторому
19_4_6.txt,с воронежа въ 21 д февъраля 1709
41_18_5.txt,зну i мѣлочъной продажи в дватцат дол
179_4_21.txt,версу дабы вечером iз ревеля вышел i случился
419_22_10.txt,17
434_40_0.txt,телского ва которая отделена будет
239_36_5.txt,ген i отака стралзунта
116_15_6.txt,i подвышен будет чином то ад
187_3_17.txt,не годны
337_48_4.txt,течет от абоу i тут остоно
374_16_27.txt,i галюна не украшат а подрядит толко один
284_30_2.txt,еми къ элзенфорсу i смотрѣт ему въ первъх
275_21_2.txt,что пред сим iз шеенгозена писал я к вам
115_3_4.txt,iсполнит i указ о том послат в ригу i смо
7_19_11.txt,iз пакендорфа въ 27 д декабря 1712 петръ
284_31_5.txt,шнава мункѣр
19_2_6.txt,гетману а что шведы мрут дай
275_26_1.txt,шним конюнктурам то разаре
152_1_1.txt,обявъляю вам что всемилостивыі
253_43_30.txt,дироват [как над ригою у
8_29_6.txt,сколко сама знаеш
109_7_4.txt,но гдѣ лутче зачат дѣло неот
410_11_27.txt,+13
20_18_4.txt,рожцах а iменно о кошевом что ча
202_18_10.txt,+ смотря на его маршъ
17_7_10.txt,р s поздравляем сим днем
275_27_6.txt,+ на что не могу позволит
116_18_1.txt,штап афичерам сказат ежели хто
59_16_5.txt,роду тогда принужденны будут дат бата
446_9_3.txt,ты [на что ответствую] что ежели до
343_46_24.txt,коват по возможности
446_2_5.txt,чему мы удивъляемся
427_32_10.txt,послат невозможно також при том i то обявъ
221_10_20.txt,на то на въсе рол полской соiзволилъ
313_12_1.txt,колденбител гдѣ неприятел остоновил
11_26_10.txt,лат сюды для презенту другим i сие пот
376_18_15.txt,нужен буде оной пропал для бога
407_1_4.txt,отвѣтствую что я к вам не писал о том дѣйствѣ
133_33_0.txt,сержантам капъралом i редовым бом
19_2_3.txt,торыя iдут i тѣм мы велели слу
109_1_7.txt,вя толко 500 ч в городѣ с тремя ты
337_49_6.txt,кож зѣло потребно старатца чтоб непърия
275_2_17.txt,дет в полшу
253_43_27.txt,ту i оной облакуем i людей
110_15_6.txt,въ 23 д февъраля 1712
89_67_0.txt,негоциациею
19_3_9.txt,ща капълунофъку красной кут городну мураф
160_5_12.txt,посланы
137_7_17.txt,оному при толко два голоса а пъротчим по одному
230_28_1.txt,но министръ здѣшнева кня
446_5_3.txt,зон выпустит по послѣ
59_18_0.txt,к тому войску которая в поме
109_2_6.txt,сего первое писмо пишу случилас
311_8_12.txt,тифъ своего крыла
425_35_3.txt,о сем о въсем немедной резелюциi проси пред
220_11_8.txt,оному прибавит а дабыват тѣм кор
131_27_14.txt,каждаму обор офицеру i службу почитал
230_27_2.txt,хотя мы силны но как
388_17_15.txt,айгустоф
152_3_3.txt,ю на сей недѣли быт в карлъсъбадъ
302_54_5.txt,оставълят не iзволтѣ всѣ пришлитѣ въ вы
389_18_15.txt,+ i недалеко от войска бабруйского стаят
131_27_12.txt,той дворянин во въсяких случаех [какой бы фа
196_1_1.txt,мость iз копенгагена о несчасливой баталиi
247_38_10.txt,нынѣ войском пос ко
458_1_16.txt,михайло голофкин
284_38_8.txt,воротитца назат
304_51_19.txt,реченного себѣ офъронта пре
1_12_3.txt,вчерас слава богу в добром здоровье да пъ
452_5_18.txt,3 2
370_10_16.txt,к антониеф по осмотру весма гнил i с нуж
8_28_9.txt,i чаю с помощию божиею быт к вам не го
199_12_12.txt,ко одно мяса брат [да для 300 ч
125_21_15.txt,7
20_12_1.txt,понеже зело случай требует
425_38_9.txt,чинит сколко возможно
286_31_12.txt,шмакоф и тялкоф
47_22_0.txt,нынешнева 1711 году в тракта
166_4_4.txt,протчае что неприятелю к убыт
296_41_22.txt,кофъ iзволтѣ отпустит когда намѣрение над элзенфорсом
313_14_5.txt,неприятеля в полон
227_16_15.txt,для того такую цену положил ве
260_53_10.txt,тогда разположит
428_33_22.txt,перейдут чтоб оных прикрыт
220_11_7.txt,оной
47_20_3.txt,а по 2
275_26_6.txt,бѣда будет что же о гълобу
53_4_10.txt,войко розпущено каралю шведскому пос
58_7_7.txt,судит что я здѣс никакого iнтереса
380_5_9.txt,прежде разрѣзу то потшитца гадичь
284_31_7.txt,58 скамповѣй
275_21_7.txt,писал чтоб 8000 i чтоб iх полками i не
416_22_7.txt,лопататак тысяч пятдѣ iли понужде четы
377_2_14.txt,тот лѣсъ кудрявъцова нынѣ i не поспѣет остафь
143_7_4.txt,девятаго числа iли шестаго декабря
355_9_23.txt,руской пѣхоты а чтоб отако
410_11_13.txt,i велѣт здѣлат
229_19_21.txt,ми iнако поступълено бу
41_14_6.txt,петръ
260_53_20.txt,станцию обѣщают + также пъросил
125_21_12.txt,6
271_16_26.txt,не оставим
80_35_26.txt,енъною войною помешалас бы
182_3_9.txt,чинит
365_1_7.txt,руского народа то такое число какое всегда
67_15_14.txt,с сей земли мяса i сол дават iли оною
275_22_2.txt,товит i на море вывесть къ двотцат
230_21_8.txt,ды писано] а iменно тялкоф i протчих
116_13_8.txt,бурха до новагорода по ко
275_23_1.txt,о даче провианта нашим дѣ ста
118_13_19.txt,волхова на вол
115_2_0.txt,господа сенат
302_51_1.txt,сонских генералоф о том прошан былъ
242_33_10.txt,есть а не крепости то лутче лѣтом
289_34_10.txt,лажу покинут жал вчерашнего дни с утра i за
200_13_19.txt,при обозе на ка                     500
365_4_0.txt,въ 30 д iюня 1712
302_56_7.txt,куды с товарами а когъ
224_13_13.txt,медленно дѣлали как нынѣ
239_31_4.txt,воды отставит а болшее прилежание
386_15_12.txt,лареi чтоб потом
233_23_16.txt,божиею iтит хотя i датские не поспѣли
310_6_12.txt,також за непъриятелем как возмож
434_48_4.txt,також в таком случае i iз гвар
460_3_6.txt,торому всяк i iх указам
424_28_22.txt,тит от iмперского корпуса
299_46_19.txt,сие для того дабы при вас договор
284_32_0.txt,ѣхат ему прямо г х датскому ос
71_27_2.txt,риятели пойдут не толко
448_10_14.txt,4
302_57_1.txt,хотя за далностию i непърестаными отмѣ
184_10_12.txt,чинит
425_30_6.txt,пока подлинную вѣдомость по
58_6_0.txt,господин посол
226_15_11.txt,ху пошел въ 1710 году] дойтит морем ар
130_26_22.txt,вѣдание со фъсего государства
259_52_20.txt,нера кульма
19_2_4.txt,читца с полковъником миргородским
65_110_13.txt,надѣйся что в авъгустѣ всѣ наши
350_56_30.txt,не iзволите
394_5_13.txt,пат i ежели замка невозможно достет
230_2_10.txt,вход до стекголма
194_1_5.txt,вышереченныя крѣпости в добром поряткѣ содер
220_15_1.txt,дорогою i бескормицею то уже прошло
85_53_3.txt,дет здѣс сами переговорим о здѣшних дѣлех
44_15_13.txt,указ от салтана получил
71_22_5.txt,случее не толко
416_22_0.txt,роспис алтиллери которою надлежит в н
425_34_1.txt,такое великое число предста
154_10_17.txt,iз карлъсъбада въ 19 д сентебря петръ
329_37_7.txt,брандебурской также обе
1_15_7.txt,торая ѣхат хотѣла сим путем
356_1_3.txt,ва i протчих по вълаженной росписи выслат
284_3_14.txt,шей генерал донесем]] а для
20_1_15.txt,жину то паки
410_11_28.txt,20+
58_2_4.txt,рит iбо вам надлежит быт в гарц
416_23_5.txt,салдатам на два мѣсеца
19_5_5.txt,гулярными з другую сторону напасть
428_33_18.txt,напърасной труд не понесть а междо тѣм
337_46_0.txt,+
227_16_10.txt,фунтовыя 8 i 6 к сенату указ пос
377_2_17.txt,шай как возможно так же i о мѣлких судах + чини так
208_30_20.txt,верефки i парусы каковы есть i запасных
85_52_8.txt,тиннѣ б ничего за сие не было ежели б на отсѣкъ
239_31_8.txt,iли въ первых чiслѣх февъраля буду
58_6_6.txt,яви что все что вы по силе послан
353_6_15.txt,город вошли i с помощию божиею сие
85_54_4.txt,тя нынѣ нужды не iмѣю ѣхат чрез полшу ни
148_3_10.txt,колко лимоноф свѣжих а что шу
91_70_11.txt,датской но эр г виновен
310_6_14.txt,нералам ф м флемингом о мар
313_11_0.txt,+ [с принадлежащими
176_6_0.txt,3
254_44_11.txt,нее безопасным ли путем
371_12_18.txt,случая оставъляли а нынѣ послан указ по с
166_8_2.txt,будет протчее дается на воiнской совѣт
1_17_6.txt,которой въ гистроу поѣжай з богом в над
425_37_4.txt,дет чинитца i отпускал по два
238_29_10.txt,кали не буду ни малого дѣлат
182_7_3.txt,будущею осеню а меж тѣм бы нынѣ одного
308_56_12.txt,iндѣ не пъриставали iбо i сей пятой
115_8_7.txt,в своей провинциi а губернатором при
185_11_11.txt,i буде без великова труда оной можно дос
220_13_3.txt,рижскимi
197_15_1.txt,сию компанию едва несравънителну прошлой даро
425_36_8.txt,тел [как отовъсюды пишут] въ 16000
304_51_15.txt,карабли ревелския сюды в целос
425_35_0.txt,с франциею обязалис протиф
214_37_17.txt,рыя показыват будут часы i сиi линеi толко пока
230_28_8.txt,паки к нему г ад своего присылал
322_20_22.txt,вѣрит нечево iбо хотя б хотя оныя i хотят сваего
467_9_11.txt,тогъда да будет смер мес
187_3_27.txt,такъ  не бомбардирским но чтоб на оном
458_1_14.txt,к курлянская к меншикова
308_56_14.txt,данскѣ i чтоб всѣ покупныя ка
335_38_32.txt,ством надвоя разденитца
329_37_9.txt,ного дѣлат но i не допу
1_11_4.txt,жие
230_24_8.txt,пехотою i силны] но ждем караля датского
268_19_5.txt,скую [для чего посылаем к вам пункты е
460_3_2.txt,надлежит + что мы для всегдашних наших
152_1_9.txt,сюды
365_1_4.txt,церы
20_14_9.txt,чинецъ прямо на будищи iли еще
460_7_5.txt,iли по концелярием i губерниям
211_33_16.txt,ти правы то для чего та
359_2_5.txt,го великого суншта нѣт] iбо сие начало i конецъ фло
146_12_10.txt,мен i алтиллериi о том привезем сам вѣ
65_110_17.txt,зом что учинят
176_4_4.txt,безсилен чтоб iскат вице адмирала шведского запе
161_7_10.txt,да четверной лапушкѣ втраiом
179_4_12.txt,для сего дѣла то лутче б не доходит до ревеля поне
8_25_3.txt,нас зело стыдятца iбо нигдѣ ли
446_8_3.txt,с вашей стороны къ 28 д сего мѣсеца
247_38_12.txt,счасливой осады штада
404_1_20.txt,дабы в нискую воду отпират а въ высокую
284_34_0.txt,нашел подлинно достойны звания приемушѣ
268_13_9.txt,му генералу маеору [а бу
329_35_5.txt,неоцененныя ползы i благо
251_41_13.txt,ныне кронверком укърепъ
41_17_9.txt,тъ формално осадит i добыват i кавалерию
347_56_2.txt,по слово + [в шеенгоузене] что
335_38_25.txt,iзволению iбо непъриятел
347_57_3.txt,которыя оружие дадут
341_44_14.txt,ния пристаней а когда на
448_10_19.txt,роги
337_47_9.txt,3
425_33_1.txt,iз проэкту седмой пунктъ за благо
425_37_9.txt,нит не можем а ежели к д придет
41_11_1.txt,о зело обидном состаяниi нашего трупа при страл
313_12_3.txt,узиною оного разширитца было
425_30_9.txt,ежели ж штетин каким образом еще
467_9_21.txt,+ здѣс же градская казнь
470_13_11.txt,въ петербурхѣ въ 28 д iюля 1713
460_9_4.txt,пред престолом божиiiм
319_17_16.txt,еще трудно надѣетца может быт
427_32_13.txt,тел пойдет то нын обявъляем что в та
43_11_10.txt,ло оскорбило iбо сего не можем вытерпѣть
253_43_25.txt,возможно
245_36_14.txt,тил транспорть вышелъ
232_21_16.txt,ѣхат для сего к москвѣ i то iзряд
331_34_11.txt,i тогда какой помочи к в от нас ожидат
37_1_2.txt,отвѣтствую что претензия тур
80_35_16.txt,конечное безопасение
197_1_17.txt,ка
70_19_13.txt,рошло как сего леѣта
271_16_11.txt,в полон възято i ежели б [от наступаю
121_18_13.txt,вѣдат ни iх ни деревен iх губернато
194_1_1.txt,амуницию i алтиллерию как возможно скоро вывѣс
152_7_6.txt,ца почитай не видет всего пуще что
109_8_3.txt,у iжоры такъже край которой свер
328_28_22.txt,точию б оныя под защище
187_3_39.txt,ды
416_28_2.txt,ской войны i вяще будет
199_12_31.txt,лыхъ удах о
293_39_18.txt,няли голанской флаг а потом также
230_29_0.txt,штеiнбоку [iли кого оной iз генералоф пришлет]
365_2_9.txt,перепис учинит всѣм жителем i iх служителем
47_25_6.txt,дитца дабы
341_44_11.txt,пока наше войско не буде
215_38_20.txt,вижъно пребывает а поднят угол третей [напримѣр н +]
32_9_12.txt,ятелем счастия чего ради i вам надле
37_1_5.txt,не iное что толко чтоб iз вас выму
445_9_22.txt,а хотя б паче чаяния i платины
52_3_17.txt,цию одну iбо уже пред полутаром
404_1_28.txt,поненеже к бе
257_49_19.txt,ѣзде ево будет противъное чинит
380_3_2.txt,шнего дня писанное я получил на
115_9_8.txt,iменно iнтересы государтвенныя для
284_31_6.txt,3 полугалѣры
463_4_11.txt,хто такого сыщет iли возвестит тому от
220_14_1.txt,обявълено что оное трудно что правъда
337_47_1.txt,но точию развѣ на малое
220_17_5.txt,сюды сказал что флот iх уже близ кюге
20_14_7.txt,чего ради паки поттвержаем чтоб
193_1_20.txt,ганя буде тот
109_2_7.txt,сие писат боже дай милость свою впред
407_9_0.txt,на 1 ю
407_9_5.txt,пословица хто за двѣмя зай
367_2_10.txt,всѣм поiмянно для вѣдения
284_34_9.txt,а к будушей починит iбо за такую ево сей
116_15_0.txt,выписат iз шведских
271_16_20.txt,ятел зетировался в угол к местечку iмерек
455_2_8.txt,шпангоуты декъбалки також чтоб сасновы
142_1_12.txt,по чертежу
277_21_13.txt,ду на ваше разсуждение по тамошним
248_39_22.txt,го дѣлат не можем понеже
416_28_0.txt,о том уже iм iзвесно а наi
176_2_3.txt,я вашей милости никогда не со
347_5_11.txt,кѣ карислансбру то передовыя наши наѣ
209_31_11.txt,бунтовъшка лещинского
280_25_10.txt,неправъдивых донософ такую
173_1_9.txt,генерала л брюса
19_3_0.txt,господин
323_21_52.txt,но на пъримѣр писано и как удобнее так i поступайте
460_4_4.txt,десятой денги по препорциi с торгофъ клас
56_7_15.txt,ругими обижены не были о поiскѣ датского
302_54_1.txt,нѣчево брат развѣ что малое число iбо там здо
337_46_5.txt,реняс да по возможности во о
197_1_12.txt,ради сего несчастия датчане шонон до въ
71_28_7.txt,чих конкѣтах действи
236_27_16.txt,то бы конечно непъриятеля не толко
245_36_12.txt,датской в кюгебухтъ пошел
416_29_2.txt,ли iнако не похотят
328_28_13.txt,чит ежели на сей совет
424_28_12.txt,також чтоб ежели штеiн
412_13_17.txt,ды подымат не будут также
446_6_9.txt,ляетца
356_6_0.txt,вашему величес
325_25_11.txt,тофикациi не учинил i не учиню
8_25_4.txt,ца своево нам казат не iзволят аднакож
49_21_10.txt,божиею начат буде же подлинно
125_21_10.txt,не обрѣтаетца то оною амуницию пос
437_43_22.txt,далголмъ амуницию пос
8_26_2.txt,iнова писат не iмѣю толко что мы слава
148_3_13.txt,а о скором бытi сами радѣем но ак возмож
395_6_19.txt,над оною частью с помощию божиею
445_9_11.txt,ли миру получит невозмож
221_10_22.txt,ежели упоздаем чтоб штетинской атаки на нас
133_33_3.txt,шталмейстеру протиф капитана
296_41_18.txt,ля отдѣлатца i ѣхат] на другое писмо отвѣтствую
313_14_0.txt,по рогнаниi непри
398_5_2.txt,писано аднако не по
347_52_3.txt,толко чтоб всѣ к праз
253_43_32.txt,же имѣя тогъда тыл
197_18_3.txt,худа тогда iтит
233_23_19.txt,ник от своево двора от первово министра
110_11_1.txt,понеже в апърѣле мѣсяце посылан
398_2_0.txt,+ о чем i вы гаво о том же что i вы штеiн
418_21_14.txt,тиею чево не учинил
434_49_8.txt,путем кругом
143_3_0.txt,+
8_27_3.txt,спортом толко от бывъшего шторма
268_12_9.txt,[не два но три] мо перво к нам
109_7_5.txt,ложно
275_24_0.txt,+ совершершенно лутче б было
337_45_9.txt,со фъсею силолою сухопутною обратитца
268_1_13.txt,давано
275_2_14.txt,ту
41_18_7.txt,сем дол продават iз казны всѣм для мѣлъ
47_2_14.txt,куранты о чюдном уходѣ господина долго
196_1_9.txt,было всѣхъ 27000 о чем пространнѣе
254_44_29.txt,пълениi непъриятеля в пол
445_9_14.txt,о будушей компаминиi [еже
245_36_10.txt,но когда увѣдомилис чрез
176_1_4.txt,свое мнѣние вам обявил за потпи
272_17_17.txt,ределена вам + [а протиф тур
68_16_18.txt,быти iмѣюте
326_26_10.txt,iли когда онѣ сами
182_3_8.txt,такъ iм стоят iли iли буде надобно будет по
356_1_2.txt,шикова того ради iзвол оного зерншико
442_50_11.txt,посажи чтоб оной не
284_39_8.txt,вице адмирал шветской лили съ 8ю караб
230_27_6.txt,i о том i чтоб нам не пъричте
278_23_12.txt,ко то хотя б сам я там был удержат
404_1_21.txt,запират
80_35_23.txt,о том нынѣ определение
20_16_1.txt,при том
230_28_6.txt,вчера при моем приѣзде обявил
41_17_5.txt,на 1ю
122_19_12.txt,надлежит i протчим губерниям та
220_18_3.txt,суждение ваше i совѣт воiнской
260_53_32.txt,ежели возможно удержатца в поме
313_11_5.txt,слѣдовали i тако
284_3_20.txt,сей корпус ц в оставъляет до февъраля мѣсеца
380_3_7.txt,же о полтавъской алтиллери то зе
220_10_1.txt,переѣхат на остроф руген а с сухова
323_21_44.txt,бытку нѣтъ о безвычетном жаловане указ при
8_21_9.txt,лучили въротчем предаем вас в сох
110_14_2.txt,дабы мы здѣсь кредиту не
425_34_6.txt,того ради предлажите iм та
343_46_31.txt,телю досаждат бы тѣм
268_17_5.txt,полки с лук оттозваны кото
404_1_26.txt,я не надобно чрез
146_12_14.txt,бог к вам вскорѣ скамповѣi всѣ сего утра по
41_10_0.txt,+
323_21_43.txt,ко не чаю чтоб здѣлалас аднакож буде i не здѣлаетца у
208_30_19.txt,3
437_43_14.txt,дироване употреблят на недели раза раза по д
1_1_11.txt,дят в лѣса великим числом а вам тѣх лѣсоф ми
239_35_1.txt,ну [о чем пространно ко оному писано для
313_14_7.txt,пушек мѣдных iз воды выта
457_2_0.txt,дереф фиговых десят iли петнатцат
308_56_13.txt,ославился тѣм что былъ во г
335_38_10.txt,i высядши на землю
416_25_4.txt,ресу чтоб по сему конечно учинит а ежели откажут
203_29_5.txt,не чинил i сей свой уряд подписал своею рукою
133_34_2.txt,iнако ежели онѣ не будут дволны а нуж
425_32_6.txt,2
182_2_6.txt,го александра на котлином острову пригото
1_18_5.txt,медвѣдя в одной берлуге не уживутца
92_77_12.txt,ко будут нам обявълят еже
334_37_16.txt,словом сказат что бог дает
187_3_14.txt,починки требоват не будут а когда горазда
313_12_7.txt,стреляфъ пошли отаковат которой
59_15_1.txt,ния лечения отѣжаем в карсъ
220_14_6.txt,то бомбардироване iзполнит аднакож
296_41_10.txt,вод послал нарочных [а буде доброй вѣтѣр будет
404_1_27.txt,вес лугъ дѣлат
374_16_21.txt,по данному вам чертежу сыскаф аглинского добро
59_13_2.txt,взят на дискрецию i тако с помощию
230_23_6.txt,ские войски iх которому числу дабы вѣ
133_33_6.txt,фурмейтром также ундер фурмейстром i фур
121_18_18.txt,так чтоб в пет лѣт не покупат мундиру
335_38_12.txt,[но чтоб о сем нихто не вѣ
313_14_1.txt,ятеля вошли во фридрих
377_2_10.txt,впрѣд 
412_13_19.txt,ежели пойдут великою
260_53_26.txt,ханской полки доволно отдахнули чтоб
41_11_6.txt,iмовѣрен но когда нынѣ офицера получил ко
272_17_11.txt,еше прошлой зимы то поло
8_25_5.txt,мы слава богу внутрь финландиi вош
446_3_5.txt,лѣнным понеже помо
395_6_13.txt,сиiской край то в бѣлъгород посадит полкъ iли
166_8_0.txt,от кого нашим войскам провиантъ обѣщан
265_6_16.txt,+ но хорошо мужикоф содержите
329_34_3.txt,то другая вспомоч может а ког
371_12_14.txt,что же о отпускѣ хлѣба iз риги i ревеля i iз пе
100_90_11.txt,рѣля 1712
413_14_13.txt,[ясобы бояс] назат с войском i стат
253_43_43.txt,тво морских судоф i для
287_32_10.txt,к непъриятелю в руки тово накърѣпъ
143_2_4.txt,у караля августа а потом к прускому поѣдем
167_1_10.txt,то библиотеку выпъросит
314_11_13.txt,ятел без противъления
284_36_3.txt,чинит не надлежит ради послѣдуюшего
41_18_2.txt,паче же о совершонном поряткѣ
374_16_24.txt,толко по два окна iз канстапелской камары
313_12_5.txt,3 х
413_14_22.txt,ударит в чем надежда въ бозе что
133_33_5.txt,фургером протиф табели
241_32_14.txt,будем своею пѣхотою к ним
158_15_11.txt,от каменца въ 7 д авъгуста 1711
404_1_19.txt,на которых надлежит здѣлат слюзы
469_12_3.txt,оныя отошли то в какие нибуд суды
71_26_9.txt,говаривания зъ с вышереченным
415_19_18.txt,сыскафъ такое мѣсто
275_29_6.txt,5
295_40_16.txt,живет к тому ж когда было разбират тогда
329_37_3.txt,ными дѣлами как англия
116_19_0.txt,не терят iли менше вычет здѣлат
410_11_18.txt,бивал iз регулярных] iтак может
220_17_4.txt,трудно понеже господин фалкъ прибыф
214_37_19.txt,пополудни а когда хочешь полныя часы дѣ
275_21_5.txt,не будет желают голанцы чтоб препус
20_11_1.txt,ложим на мѣре гдѣ кому что дѣлат
197_19_1.txt,в лагору при днес
